cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,choice_pain.stopped,Choice.stopped,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,3,,,,,,,,3,763.9984421000117,767.001764399989,766.9992543599859,0.3050705000059679,767.4466432000045,767.4466432000045,m,1.4261821000254713,771.9719864000217,771.9719864000217,88,3.034,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,1,5,0,,,,,,,,3.3,771.9719864000217,775.2775977000128,775.2777879600238,0.3046767999767326,775.7219674999942,775.7219674999942,n,0.5432339000399224,779.7225082999794,779.7225082999794,10,3.392,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,2,6,2,,,,,,,,4.7,779.7225082999794,784.4246759000234,784.4247237599978,0.30465270002605394,784.8687238999992,784.8687238999992,n,0.7279298999928869,787.6667379999999,787.6667379999999,11,1.996,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,3,7,1,,,,,,,,4.4,787.6667379999999,792.0712522999966,792.0712130600062,0.3051034000236541,792.5154137000209,792.5154137000209,m,0.6783160999766551,798.6326236000168,798.6326236000168,89,3.406,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
,,,,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,798.6326236000168,818.8036439999705,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,0,0,9,,,,,,,,4.6,820.5425692999852,825.1446894999826,825.1447462600248,0.3050785000086762,825.5888472999795,825.5888472999795,m,2.2596288000349887,831.6794375000172,831.6794375000172,49,3.773,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,1,1,5,,,,,,,,3.2,831.6794375000172,834.8820222999784,834.8820123599784,0.30513799999607727,835.3261795999715,835.3261795999715,m,0.6932781999930739,837.6085202000104,837.6085202000104,80,1.539,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,2,2,6,,,,,,,,4.9,837.6085202000104,842.50789790001,842.507950560021,0.30492109997430816,842.952164700022,842.952164700022,m,0.9713600999675691,847.2153963000164,847.2153963000164,68,3.219,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,3,3,2,,,,,,,,3.9,847.2153963000164,851.1202811999829,851.1202551599766,0.30493389995535836,851.566975899972,851.566975899972,n,1.0391427000286058,855.0599706000066,855.0599706000066,10,2.399,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,4,4,1,,,,,,,,4,855.0599706000066,859.0654464000254,859.0654885600146,0.3053670000517741,859.5139869999839,859.5139869999839,n,0.8058281999547035,864.4424578999751,864.4424578999751,8,4.01,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,5,5,8,,,,,,,,3.3,864.4424578999751,867.7470122000086,867.7470982599829,0.30504930001916364,868.1913270999794,868.1913270999794,m,0.6849999999976717,872.8479646000196,872.8479646000196,84,3.92,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,6,6,10,,,,,,,,4.2,872.8479646000196,877.0536806000164,877.0539097599743,0.3049674999783747,877.4981588000082,877.4981588000082,m,0.9500251999706961,881.5752117999946,881.5752117999946,85,3.054,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,7,7,3,,,,,,,,4.6,881.5752117999946,886.1825230999966,886.180287659989,0.2990214999881573,886.6224886000273,886.6224886000273,n,0.6604569999617524,891.8983166000107,891.8983166000107,7,4.566,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,8,8,0,,,,,,,,4.1,891.8983166000107,896.0009588000248,896.0009289599897,0.3019029999850318,896.4466348999995,896.4466348999995,n,0.6464286999544129,901.0259879999794,901.0259879999794,11,3.852,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,9,9,7,,,,,,,,3.2,901.0259879999794,904.2306655999855,904.2307245599862,0.30490450002253056,904.6747332999948,904.6747332999948,m,0.6127106000203639,908.3940527000232,908.3940527000232,86,3.031,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,10,10,11,,,,,,,,3,908.3940527000232,911.3980849999934,911.3981712599692,0.30497430003015324,911.842279799981,911.842279799981,n,0.5285884999902919,914.0824239000212,914.0824239000212,7,1.65,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,0,11,11,4,,,,,,,,4,914.0824239000212,918.086964600021,918.0868445599975,0.3052095999591984,918.5345892999903,918.5345892999903,n,0.7047028000233695,921.5792809000122,921.5792809000122,10,2.275,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,0,12,2,,,,,,,,3.6,921.5792809000122,925.1844525000197,925.184453159984,0.30549650004832074,925.6323770000017,925.6323770000017,n,0.6569916000007652,930.9432948000031,930.9432948000031,6,4.58,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,1,13,9,,,,,,,,4.3,930.9432948000031,935.2486121000256,935.248805460002,0.3048705999972299,935.6947380999918,935.6947380999918,m,0.6862160000018775,940.3400314999744,940.3400314999744,91,3.893,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,2,14,6,,,,,,,,4.2,940.3400314999744,944.54092270002,944.5409281600208,0.30527700000675395,944.9922420000075,944.9922420000075,m,0.7740598000236787,948.378461699991,948.378461699991,84,2.552,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,3,15,7,,,,,,,,3.2,948.378461699991,951.5834067999967,951.5835861599829,0.30482339998707175,952.027690500021,952.027690500021,m,0.7431667000055313,955.7158352999832,955.7158352999832,85,2.865,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,4,16,1,,,,,,,,4.2,955.7158352999832,959.9184581000009,959.9181204600085,0.3064531999989413,960.3672623999882,960.3672623999882,n,0.8872858000104316,963.2256346999784,963.2256346999784,9,1.906,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,5,17,3,,,,,,,,4.1,963.2256346999784,967.3284181000199,967.3285546599712,0.29948779998812824,967.7715274000075,967.7715274000075,n,0.7499152999953367,973.5656987000257,973.5656987000257,7,4.984,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,6,18,11,,,,,,,,4.4,973.5656987000257,977.968472699984,977.9684700599813,0.3055317000253126,978.418067999999,978.418067999999,n,0.7491435999982059,983.7299494000035,983.7299494000035,5,4.509,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,7,19,4,,,,,,,,4.2,983.7299494000035,987.9353297000052,987.9349050599907,0.3048471999936737,988.3791348999948,988.3791348999948,n,0.6876756999990903,990.9874761999818,990.9874761999818,8,1.844,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,8,20,5,,,,,,,,4.2,990.9874761999818,995.1927894999972,995.1930076599878,0.30057749996194616,995.6370990999858,995.6370990999858,m,0.7326095000025816,997.7796306000091,997.7796306000091,80,1.344,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,9,21,8,,,,,,,,4.7,997.7796306000091,1002.4853571999702,1002.4854187599907,0.30557269998826087,1002.9343015999766,1002.9343015999766,m,1.0229870999464765,1006.3138444999931,1006.3138444999931,83,2.282,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,10,22,0,,,,,,,,3.2,1006.3138444999931,1009.5140038999962,1009.5142102600133,0.30501000001095235,1009.9583467000048,1009.9583467000048,n,0.661088099994231,1015.0238715999876,1015.0238715999876,11,4.324,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_3,prob80hthp_12trials.xlsx,2,24,80,20,0,,,,,0,2,2,2,1,11,23,10,,,,,,,,4.3,1015.0238715999876,1019.3278946999926,1019.3279012600018,0.3049518000334501,1019.7718546999968,1019.7718546999968,m,0.6383268000208773,1023.751401400019,1023.751401400019,84,3.259,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,0,0,0,,,,,,,,3.9,1023.751401400019,1027.6551288000192,1027.6551161599987,0.3055913000134751,1028.1044031999772,1028.1044031999772,n,0.9112336999969557,1030.8619718999835,1030.8619718999835,7,1.783,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,1,1,2,,,,,,,,3.5,1030.8619718999835,1034.364528200007,1034.36450705998,0.30064660002244636,1034.808973599982,1034.808973599982,n,0.6341265999944881,1036.8723557000048,1036.8723557000048,9,1.344,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,2,2,1,,,,,,,,4.1,1036.8723557000048,1040.9759930999717,1040.976072660013,0.3054896999965422,1041.4241068999982,1041.4241068999982,n,1.997531600005459,1044.8122291999753,1044.8122291999753,10,1.337,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,0,3,3,3,,,,,,,,4.2,1044.8122291999753,1049.0122051999788,1049.0121087600187,0.30055450001964346,1049.4563768000226,1049.4563768000226,m,1.071319799986668,1054.4667714000097,1054.4667714000097,87,3.865,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,0,4,2,,,,,,,,5,1054.4667714000097,1059.4643646000186,1059.4659494599969,0.3037453000433743,1059.9090461999876,1059.9090461999876,n,1.6298799000214785,1064.6794074000209,1064.6794074000209,7,3.06,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,1,5,1,,,,,,,,3.1,1064.6794074000209,1067.7846926000202,1067.7846958600044,0.3056720999884419,1068.2335756000248,1068.2335756000248,m,0.9226694999961182,1071.1354842999717,1071.1354842999717,84,1.906,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,2,6,0,,,,,,,,3.1,1071.1354842999717,1074.237301999994,1074.237489859987,0.305054199998267,1074.6853796999785,1074.6853796999785,n,0.8475985999684781,1078.9520158999949,1078.9520158999949,10,3.336,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,1,3,7,3,,,,,,,,4.1,1078.9520158999949,1083.0572880000109,1083.0573383600045,0.30514040001435205,1083.5015005000168,1083.5015005000168,m,0.7948982000234537,1089.3686806000187,1089.3686806000187,85,3.037,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
,,,,bloc_4,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1089.3686806000187,1124.361071899999,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,0,0,5,,,,,,,,4.8,1126.482338199974,1131.2853266000166,1131.285517059971,0.30484210001304746,1131.7296228000196,1131.7296228000196,n,0.7951243999996223,1135.9410009999992,1135.9410009999992,7,3.358,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,1,1,6,,,,,,,,3.2,1135.9410009999992,1139.140471199993,1139.1404383599934,0.2992009000154212,1139.5791984000243,1139.5791984000243,n,0.5758982999832369,1141.2482971000136,1141.2482971000136,10,1.017,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,2,2,1,,,,,,,,4,1141.2482971000136,1145.2521332000033,1145.252226559975,0.30109349999111146,1145.696924399992,1145.696924399992,n,0.6672343999962322,1150.295073300018,1150.295073300018,7,3.851,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,3,3,7,,,,,,,,4.5,1150.295073300018,1154.7949178999988,1154.7949428599736,0.30511730001308024,1155.24636499997,1155.24636499997,n,1.5786827999982052,1160.0583226999734,1160.0583226999734,8,3.177,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,4,4,9,,,,,,,,4.4,1160.0583226999734,1164.4561899999972,1164.4573227600254,0.2993152000126429,1164.9007428999757,1164.9007428999757,n,0.6006478000199422,1168.2235391999711,1168.2235391999711,8,2.664,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,5,5,10,,,,,,,,3.1,1168.2235391999711,1171.3246538999956,1171.3246668599954,0.30519210000056773,1171.7695391000016,1171.7695391000016,n,0.49080480000702664,1175.3374987000134,1175.3374987000134,6,2.996,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,6,6,11,,,,,,,,3.5,1175.3374987000134,1178.839923600026,1178.83989995998,0.3050236999988556,1179.2840160999913,1179.2840160999913,m,0.7925453000352718,1181.6016884000273,1181.6016884000273,90,1.454,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,7,7,2,,,,,,,,4.3,1181.6016884000273,1185.9028779999935,1185.9029546600127,0.3048337000072934,1186.3471333999769,1186.3471333999769,n,1.4929454999510199,1189.1917712999857,1189.1917712999857,16,1.301,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,8,8,3,,,,,,,,3.6,1189.1917712999857,1192.7924094999908,1192.7925335600216,0.3054538000142202,1193.2422861999949,1193.2422861999949,m,0.684717099997215,1197.6008177999756,1197.6008177999756,78,3.6,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,9,9,8,,,,,,,,3.8,1197.6008177999756,1201.4049581,1201.4049538599852,0.30529619997832924,1201.8515801000176,1201.8515801000176,n,0.6515389999840409,1203.6246812000172,1203.6246812000172,10,1.044,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,10,10,0,,,,,,,,3.4,1203.6246812000172,1207.03026889998,1207.030468760006,0.30160019994946197,1207.4749145000242,1207.4749145000242,m,0.6075770999887027,1213.8364383999724,1213.8364383999724,79,5.699,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,0,11,11,4,,,,,,,,4.9,1213.8364383999724,1218.7403200999834,1218.7403329599824,0.30476989998715,1219.1841500999872,1219.1841500999872,m,0.7726371000171639,1224.5771532999934,1224.5771532999934,86,4.559,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,0,12,11,,,,,,,,4.9,1224.5771532999934,1229.4773132000118,1229.4774099600095,0.3050857000052929,1229.9215039000264,1229.9215039000264,n,0.8716970999957994,1235.9077363000251,1235.9077363000251,81,5.046,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,1,13,7,,,,,,,,4.9,1235.9077363000251,1240.8125493000261,1240.812513760006,0.3006988999550231,1241.2566004000255,1241.2566004000255,n,0.7553206000011414,1245.273651800002,1245.273651800002,9,3.184,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,2,14,1,,,,,,,,4.4,1245.273651800002,1249.6742781000212,1249.6742846599723,0.30539629998384044,1250.1225925000035,1250.1225925000035,m,0.902467500010971,1253.3600781999994,1253.3600781999994,75,2.254,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,3,15,8,,,,,,,,3.5,1253.3600781999994,1256.8627524999902,1256.8627373600089,0.3050093000056222,1257.3140402999707,1257.3140402999707,n,0.7380188999813981,1261.5418969999882,1261.5418969999882,10,3.427,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,4,16,6,,,,,,,,4.9,1261.5418969999882,1266.4469651000109,1266.447093160014,0.306892600026913,1266.8989781999844,1266.8989781999844,n,0.6338698000181466,1272.8272987999953,1272.8272987999953,9,5.22,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,5,17,0,,,,,,,,3.9,1272.8272987999953,1276.7331377000082,1276.7330481599843,0.3067037999862805,1277.1847458999837,1277.1847458999837,m,1.0123235000064597,1279.7785955999861,1279.7785955999861,72,1.504,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_5,prob20hthp_12trials.xlsx,2,24,20,80,0,,,,,0,4,4,4,1,6,18,5,,,,,,,,3.8,1279.7785955999861,1283.581325599982,1283.581337159971,0.30492089997278526,1284.0252918999759,1284.0252918999759,n,0.7002785999793559,1290.0070517999702,1290.0070517999702,10,5.206,,,,,sub-060,55,90,700,bloc_loop.csv,2023-10-19_09h26.37.210,PainUncertainty,2022.2.5,143.8430844133359,
